,user,text,favorite_count,retweet_count,created_at
36,3laa7gag,"تعقيبًا على المشكلة اللى على لينكدان، من الحاجات الخطرة جدًا إن إنسان ربنا يَمُن عليه بمنصب ومكانه علمية كويسه وساعتها يفتكر إن من مكانته دى يقدر يفكر وينتقد كل شئ، اللى هو أنا من كتر العلم والشطارة أنا شغال فى جوجل فإيه فاضل صعب على دماغى تانى تستوعبه؟؟!
...",0,0,2023-05-08 00:11:40+00:00
37,3laa7gag,"لا حول ولا قوة إلا بالله،
تقديس اللاشئ من أجل لاشئ. https://t.co/xfwo9qbAJO",0,0,2023-05-06 12:01:01+00:00
38,3laa7gag,سيدنا محمد -عليه الصلاة والسلام- بيقول { اتقوا النار ولو بشق تمرة } فما تستهونش أبدًا بذنب مهما كان صغير حتى لو لايك أو ريتويت وكذلك الخير، وتذكر دائما إن الإنسان بيرحل ويبقى أثرُه فأنت اختار بقى هل هيكون أثرك ده فى ميزان حسناتك ولا سيئاتك.(٤),1,0,2023-05-05 02:53:42+00:00
39,3laa7gag,"الصراحة الموضوع مش كده.. يعنى كون إن ربنا ستر عليك معصيتك وبتجاهد نفسك إنك تتخلص منها وبتحاول إن غيرك ما يعملش المعصية دى زيك دا مش رياء.
كفاية عليك ذنب نفسك -وحاول جاهدًا التوبة منه- وبلاش تشيل آثام غيرك لمجرد منشور فيه أغانى بيعبر عن مودك مثلا أو فيلم بيعبر عن موقف حصل معاك.(٣)",1,0,2023-05-05 02:53:41+00:00
40,3laa7gag,"مدخل من مداخل الشيطان اللى معظمنا بيقع فيه كتير إنك مثلاً يكون معظم منشوراتك حاجات دينية حتى لو لايكات ويقولك انت بتُرائى ليه يعنى انت خاربها مع نفسك وتنشر اللى بتنشره ده؟؟
وقيس على ده أى حاجة خير بتحاول تعملها بس بيمنعك حاجة زى دى
(١)",3,0,2023-05-05 02:53:41+00:00
41,3laa7gag,@hasib457 هى ما صدفتنيش فى غير Amazon بس فلغيت ال MFA دا خالص D:,0,0,2023-05-04 19:03:07+00:00
42,3laa7gag,@hasib457 مشكلتك مع MFA بتاع Amazon صح؟؟,0,0,2023-05-04 18:11:55+00:00
43,3laa7gag,"يا ريت الكل يعرف إن العرب والمسلمين عموما هم منبع وأصل الحضارات واللى مش مصدق ده يراجع تاريخه الصحيح كويس ،وإن ما تفرضش علينا الذل إلا لما مشينا وراء السَقَط دول ونسينا احنا مين وكنا بالنسبة ليهم إيه زمان.

الموضوع مش حرية زى ما بيقولوا والله وإنما عبودية للشيطان والهوى وبس.",0,0,2023-05-03 14:59:33+00:00
44,3laa7gag,"والله يا جماعة مهما كان التقدم العلمى والتكنى عند الناس دى هتفضل قذارتهم وجهلهم النفسى هو هو... تخيل كمية الجهل والحمق وتقديس للهوى اللى هم فيه. 
وللأسف بالتنطع والإتباع الأعمى لمعظمنا ليهم بقت الأفكار دى عند معظمنا عادى وكون أى حد بيدافع بكلمة عن دينه وفطرته فهو رجعى",0,0,2023-05-03 14:59:31+00:00
45,3laa7gag,"بتقول بنت عندها سنتين بالنسبالى مش صغيرة فلازم نديها ""الحرية"" 🙂 علشان تقدر تحدد نوع جنسها بنفسها...! https://t.co/Mhu2BWjGJu",0,0,2023-05-03 14:59:31+00:00
46,3laa7gag,تخيل تبقى إنسان يدوب عشرينى لسه وشايل هموم ناس أربعينية⁦ وأزيد!!؟,0,0,2023-04-30 23:13:02+00:00
47,3laa7gag,@nothing73ar حاليا أنا داخل فى سنة وأكتر وما غيرتش النسخة لأن ناعى هم تنزيل وتظبيط كل حاجة من أول وجديد 😅,1,0,2023-04-30 23:06:49+00:00
48,3laa7gag,"@ranakhaled21 Just sent you an email, please don't hesitate to contact me.",1,0,2023-04-30 22:44:46+00:00
49,3laa7gag,"""رُحماك لم أرَ نور دنياهم... رُحماك حين يُقال مات""

لا حول ولا قوة إلا بالله، إنا لله وإنا إليه راجعون،
أسأل الله أن يدخلك فى رحمته ويسكنك فسيح جناته وأن يُمتّعك بلذة النظر إلى وجهه الكريم يا شيخ عبدالله

#الشيخ_عبدالله_كامل https://t.co/ziSJwMagdN",3,1,2023-04-27 13:25:23+00:00
50,3laa7gag,"على الرغم من إن الكل عارف إن محدش هياخد من الدنيا دى حاجة خالص إلا عمله الصالح وأن ربنا المتكفل بالرزق ومع ده لسه برده بنحقد على بعض وبنتسارع ورا سراب..!
إيه هيضرك لو وقفنا جنب إنسان فى كربته وساعدناه على تجاوزها، تأكد أن ده مش هيطلعك بره بيتك ولا هيقطع عليك رزقك، صفّى نيتك بس.",0,0,2023-04-25 22:19:07+00:00
51,3laa7gag,"بعد ما شوفت حوار اللاجئين السودانيين واللى داير على أساس عادى نقبلهم عندنا لاجئيين ولا لأ؟!
افتكرت قول أحد المشايخ واللى بيقول {الحمدلله أن دخول الجنة ليس موكول لأحد من البشر وإلا لدخل الجنة وأغلق بابها وراءه ولم يسمح بدخول أحد من بعده}",0,0,2023-04-25 22:19:07+00:00
52,3laa7gag,"ورجعنا من تانى ⁦♥️⁩⁦🙋🏽‍♂️⁩
الحمدلله الذى من على عباده بنفحات خير كرمضان ومن علينا بعيد بعده نفرح فيه بفطرنا فلله الحمد والمنة.
أسأل الله العظيم أن يتقبل منّا الصيام والقيام وقراءة القرآن وأن يكتبنا لنا فيه العتق والفوز وأن يجعل هذا العيد عيد يمن وبركة وسلام علينا جميعاً⁦♥️⁩",1,0,2023-04-21 16:44:05+00:00
53,3laa7gag,"غير العيدين اللى الاسلام منحهم لينا لا اعترف لكن لو افترضنا إن فيه عيد أم فالأفضل إن ده يفكرك بفضلها -بعد الله- عليك وقد إيه ليها حقوق عليك لازم تأديها..
لكن لو اختصرت دة كله ببوست أو استورى فقط فلازم تراجع نفسك وتلحق تتطلب رضاها بجد قبل ما تكون صورتك معاها مجرد ذكرى",1,0,2023-03-21 00:59:19+00:00
54,3laa7gag,أقل خبر فى الأرياف https://t.co/I2taSPiEPI,0,0,2023-03-19 19:11:12+00:00
